"BehaviorSpace results (NetLogo 6.2.0)"
"collapse_behav_space.nlogo"
"chick_predation"
"12/08/2021 10:27:51:668 +1300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","prospect?","isl-att-curve","juvenile-mortality","collapse?","prop-returning-breeders","sex-ratio","capture-data?","diffusion-prop","adult-mortality-sd","emig-out-prob","verbose?","raft-half-way","emigration-timer","age-first-return","behav-output-path","old-mortality","output-file-name","emigration-curve","juvenile-mortality-sd","emigration-max-attempts","natural-chick-mortality","update-colour?","female-philopatry","chick-mortality-sd","nhb-rad","adult-mortality","enso?","initialisation-data","max-tries","max-age","enso-adult-mort","debug?","profiler?","age-at-first-breeding","enso-breed-impact","[step]"
"221","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"222","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"223","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"224","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"225","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"227","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"228","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"226","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"230","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"229","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"233","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"231","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"232","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"234","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"236","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"235","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"237","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"239","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"238","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"240","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult0.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"241","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"242","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"244","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"243","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"245","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"246","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"248","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"247","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"250","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"249","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"251","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"254","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"252","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"253","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"256","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"257","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"255","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"258","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"260","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"262","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"263","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"259","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"261","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"265","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"268","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"264","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"267","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"266","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"269","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
"270","false","beta2","0.65","true","0.95","1","true","0.42","0.2","0.8","false","500","6","4","./output/chick_predation/","0.8","./output/test.csv","0.5","0.2","1","0.35","false","0.95","0.2","4","0.05","true","./data/twoIsl_chickPred/small/two_isl_chickpred40_adult5.csv","6","28","[0.1 0.05 0 0.05 0.1]","false","false","6","[0.5 0.2 0 0.2 0.5]","200"
